county_name,county_num,dem_margin,dem_num,fips_code,rep_num,state,turnout,vap,year,state_electoral_votes
Taylor County,9140,-0.3813,2764,12123,6249,FL,0.4965,18410,2012,29
Union County,5408,-0.4884,1339,12125,3980,FL,0.44,12292,2012,29
Volusia County,235254,-0.0117,114748,12127,117490,FL,0.5797,405800,2012,29
Wakulla County,14697,-0.28,5175,12129,9290,FL,0.6094,24117,2012,29
Walton County,28582,-0.5185,6671,12131,21490,FL,0.6255,45697,2012,29
Washington County,11042,-0.4726,2820,12133,8038,FL,0.5597,19727,2012,29
Appling County,7093,-0.4899,1758,13001,5233,GA,0.5162,13742,2012,16
Atkinson County,2907,-0.3467,930,13003,1938,GA,0.4926,5901,2012,16
Bacon County,3936,-0.5849,791,13005,3093,GA,0.477,8251,2012,16
Baker County,1591,0.0057,794,13007,785,GA,0.6136,2593,2012,16
Baldwin County,16270,0.0549,8483,13009,7589,GA,0.4356,37350,2012,16
Banks County,6204,-0.7373,780,13011,5354,GA,0.448,13848,2012,16
Barrow County,25270,-0.5025,6028,13013,18725,GA,0.4976,50788,2012,16
Bartow County,35897,-0.5148,8396,13015,26876,GA,0.4816,74541,2012,16
Ben Hill County,5970,-0.1481,2512,13017,3396,GA,0.4612,12945,2012,16
Berrien County,6224,-0.5736,1273,13019,4843,GA,0.4305,14458,2012,16
Bibb County,64803,0.2,38585,13021,25623,GA,0.5562,116502,2012,16
Bleckley County,4920,-0.4711,1269,13023,3587,GA,0.4898,10044,2012,16
Brantley County,6020,-0.6686,939,13025,4964,GA,0.435,13839,2012,16
Brooks County,6754,-0.0616,3138,13027,3554,GA,0.5563,12140,2012,16
Bryan County,13476,-0.4343,3707,13029,9560,GA,0.5883,22906,2012,16
Bulloch County,24133,-0.1898,9593,13031,14174,GA,0.4152,58119,2012,16
Burke County,9793,0.1127,5405,13033,4301,GA,0.5794,16901,2012,16
Butts County,9400,-0.3551,2968,13035,6306,GA,0.5132,18315,2012,16
Calhoun County,2189,0.1896,1298,13037,883,GA,0.4185,5230,2012,16
Camden County,18050,-0.2751,6377,13039,11343,GA,0.4744,38051,2012,16
Candler County,3531,-0.3362,1157,13043,2344,GA,0.4294,8224,2012,16
Carroll County,41672,-0.3742,12688,13045,28280,GA,0.4979,83692,2012,16
Catoosa County,23791,-0.5251,5365,13047,17858,GA,0.4837,49182,2012,16
Charlton County,3765,-0.3533,1197,13049,2527,GA,0.3511,10723,2012,16
Chatham County,108821,0.1198,60246,13051,47204,GA,0.5055,215291,2012,16
Chattahoochee County,1493,-0.004,729,13053,735,GA,0.1614,9250,2012,16
Chattooga County,7869,-0.4092,2232,13055,5452,GA,0.3957,19888,2012,16
Cherokee County,98439,-0.5757,19841,13057,76514,GA,0.6092,161588,2012,16
Clarke County,40515,0.2867,25431,13059,13815,GA,0.4081,99289,2012,16
Clay County,1403,0.2316,862,13061,537,GA,0.5771,2431,2012,16
Clayton County,96230,0.6995,81479,13063,14164,GA,0.5038,191015,2012,16
Clinch County,2475,-0.3014,852,13065,1598,GA,0.4967,4983,2012,16
Cobb County,310835,-0.1242,133124,13067,171722,GA,0.5858,530593,2012,16
Coffee County,14474,-0.2896,5057,13069,9248,GA,0.4498,32182,2012,16
Colquitt County,13347,-0.3948,3973,13071,9243,GA,0.3974,33584,2012,16
Columbia County,59071,-0.4285,16451,13073,41765,GA,0.6075,97229,2012,16
Cook County,6041,-0.3134,2042,13075,3935,GA,0.488,12379,2012,16
Coweta County,55718,-0.4394,15168,13077,39653,GA,0.5794,96158,2012,16
Crawford County,5144,-0.3231,1706,13079,3368,GA,0.5233,9829,2012,16
Crisp County,7400,-0.1372,3167,13081,4182,GA,0.4188,17668,2012,16
Dade County,6047,-0.506,1411,13083,4471,GA,0.461,13118,2012,16
Dawson County,10264,-0.741,1241,13085,8847,GA,0.589,17425,2012,16
Decatur County,10500,-0.1174,4591,13087,5824,GA,0.5104,20572,2012,16
DeKalb County,306858,0.5665,238224,13089,64392,GA,0.5676,540583,2012,16
Dodge County,7754,-0.3575,2442,13091,5214,GA,0.4653,16666,2012,16
Dooly County,4302,0.0697,2285,13093,1985,GA,0.3784,11370,2012,16
Dougherty County,37975,0.3909,26295,13095,11449,GA,0.5377,70623,2012,16
Douglas County,55379,0.0397,28441,13097,26241,GA,0.5705,97064,2012,16
Early County,5359,0.0388,2765,13099,2557,GA,0.6779,7905,2012,16
Echols County,1105,-0.6733,173,13101,917,GA,0.3797,2910,2012,16
Effingham County,20854,-0.5106,4947,13103,15596,GA,0.5388,38706,2012,16
Elbert County,8156,-0.2057,3181,13105,4859,GA,0.5365,15201,2012,16
Emanuel County,8089,-0.2686,2927,13107,5100,GA,0.4708,17183,2012,16
Evans County,3565,-0.2805,1268,13109,2268,GA,0.4533,7864,2012,16
Fannin County,10060,-0.5794,2028,13111,7857,GA,0.525,19161,2012,16
Fayette County,58728,-0.3123,19736,13113,38075,GA,0.7274,80737,2012,16
Floyd County,32927,-0.3976,9640,13115,22733,GA,0.4502,73145,2012,16
Forsyth County,81900,-0.6268,14571,13117,65908,GA,0.6206,131977,2012,16
Franklin County,7777,-0.5934,1499,13119,6114,GA,0.4555,17074,2012,16
Fulton County,398346,0.2971,255470,13121,137124,GA,0.5312,749902,2012,16
Gilmer County,11053,-0.6304,1958,13123,8926,GA,0.4976,22211,2012,16
Glascock County,1336,-0.7178,176,13125,1135,GA,0.5749,2324,2012,16
Glynn County,33191,-0.2694,11950,13127,20893,GA,0.5351,62023,2012,16
Gordon County,16939,-0.576,3440,13129,13197,GA,0.4114,41171,2012,16
Grady County,9413,-0.2661,3419,13131,5924,GA,0.4982,18894,2012,16
Greene County,8327,-0.2246,3201,13133,5071,GA,0.6438,12935,2012,16
Gwinnett County,297356,-0.092,132509,13135,159855,GA,0.4946,601234,2012,16
Habersham County,14676,-0.6722,2301,13137,12166,GA,0.4401,33345,2012,16
Hall County,61512,-0.5606,12999,13139,47481,GA,0.4573,134498,2012,16
Hancock County,4090,0.6208,3308,13141,769,GA,0.5461,7489,2012,16
Haralson County,10407,-0.6397,1789,13143,8446,GA,0.4867,21383,2012,16
Harris County,15521,-0.4544,4145,13145,11197,GA,0.6159,25200,2012,16
Hart County,9529,-0.3827,2870,13147,6517,GA,0.4768,19985,2012,16
Heard County,4178,-0.5294,948,13149,3160,GA,0.4749,8797,2012,16
Henry County,91531,-0.0329,43761,13151,46774,GA,0.6102,149998,2012,16
Houston County,58175,-0.2056,22702,13153,34662,GA,0.5383,108067,2012,16
Irwin County,3714,-0.3761,1141,13155,2538,GA,0.4985,7450,2012,16
Jackson County,23745,-0.6274,4238,13157,19135,GA,0.531,44718,2012,16
Jasper County,6042,-0.3792,1845,13159,4136,GA,0.5903,10236,2012,16
Jeff Davis County,5339,-0.5096,1275,13161,3996,GA,0.4878,10944,2012,16
Jefferson County,7301,0.1729,4261,13163,2999,GA,0.5909,12356,2012,16
Jenkins County,3394,-0.1176,1488,13165,1887,GA,0.4824,7036,2012,16
Johnson County,3776,-0.3006,1305,13167,2440,GA,0.4803,7862,2012,16
Jones County,12119,-0.2863,4274,13169,7744,GA,0.5624,21550,2012,16
Lamar County,7612,-0.3018,2602,13171,4899,GA,0.5361,14199,2012,16
Lanier County,2978,-0.2371,1114,13173,1820,GA,0.3798,7842,2012,16
Laurens County,19639,-0.2259,7513,13175,11950,GA,0.5463,35950,2012,16
Lee County,13646,-0.5216,3196,13177,10314,GA,0.6532,20890,2012,16
Liberty County,16195,0.3021,10457,13179,5565,GA,0.3495,46343,2012,16
Lincoln County,4430,-0.2756,1586,13181,2807,GA,0.7074,6262,2012,16
Long County,3815,-0.2265,1442,13183,2306,GA,0.3353,11377,2012,16
Lowndes County,39221,-0.0983,17470,13185,21327,GA,0.4517,86830,2012,16
Lumpkin County,10948,-0.6021,2055,13187,8647,GA,0.445,24601,2012,16
McDuffie County,9605,-0.149,4044,13189,5475,GA,0.5975,16076,2012,16
McIntosh County,6354,-0.0858,2864,13191,3409,GA,0.571,11128,2012,16
Macon County,4786,0.3481,3211,13193,1545,GA,0.4236,11299,2012,16
Madison County,11133,-0.5344,2494,13195,8443,GA,0.5189,21457,2012,16
Marion County,3179,-0.101,1412,13197,1733,GA,0.475,6693,2012,16
Meriwether County,9274,-0.0566,4331,13199,4856,GA,0.5623,16493,2012,16
Miller County,2780,-0.3788,852,13201,1905,GA,0.6114,4547,2012,16
Mitchell County,8281,-0.0089,4081,13205,4155,GA,0.4732,17500,2012,16
Monroe County,12295,-0.3722,3785,13207,8361,GA,0.5886,20889,2012,16
Montgomery County,3835,-0.3982,1135,13209,2662,GA,0.5532,6932,2012,16
Morgan County,9041,-0.3797,2753,13211,6186,GA,0.6679,13537,2012,16
Murray County,11255,-0.5243,2542,13213,8443,GA,0.3864,29127,2012,16
Muscogee County,70715,0.213,42573,13215,27510,GA,0.4726,149624,2012,16
Newton County,43309,0.0201,21851,13217,20982,GA,0.5923,73114,2012,16
Oconee County,17859,-0.4859,4421,13219,13098,GA,0.7318,24404,2012,16
Oglethorpe County,6285,-0.3718,1914,13221,4251,GA,0.5554,11316,2012,16
Paulding County,57543,-0.4348,15825,13223,40846,GA,0.5582,103088,2012,16
Peach County,11537,0.0746,6148,13225,5287,GA,0.5386,21420,2012,16
Pickens County,12702,-0.6749,1975,13227,10547,GA,0.5522,23001,2012,16
Pierce County,6855,-0.6627,1124,13229,5667,GA,0.4887,14027,2012,16
Pike County,8139,-0.6527,1356,13231,6668,GA,0.6165,13203,2012,16
Polk County,13648,-0.454,3615,13233,9811,GA,0.4509,30269,2012,16
Pulaski County,3685,-0.3324,1219,13235,2444,GA,0.3947,9337,2012,16
Putnam County,9229,-0.3564,2926,13237,6215,GA,0.5565,16585,2012,16
Quitman County,1128,0.0904,612,13239,510,GA,0.5832,1934,2012,16
Rabun County,7465,-0.562,1559,13241,5754,GA,0.5701,13094,2012,16
Randolph County,3060,0.1631,1770,13243,1271,GA,0.5365,5704,2012,16
Richmond County,79174,0.3374,52560,13245,25845,GA,0.5152,153683,2012,16
Rockdale County,38156,0.1653,22023,13247,15716,GA,0.603,63272,2012,16
Schley County,1752,-0.4783,448,13249,1286,GA,0.4902,3574,2012,16
Screven County,6111,-0.0839,2774,13251,3287,GA,0.5637,10841,2012,16
Seminole County,3777,-0.2031,1478,13253,2245,GA,0.5476,6897,2012,16
Spalding County,25139,-0.1994,9898,13255,14911,GA,0.5242,47957,2012,16
Stephens County,9534,-0.5339,2131,13257,7221,GA,0.4783,19932,2012,16
Stewart County,2076,0.2784,1323,13259,745,GA,0.3972,5226,2012,16
Sumter County,11856,0.0841,6375,13261,5378,GA,0.4982,23800,2012,16
Talbot County,3493,0.3043,2265,13263,1202,GA,0.6638,5262,2012,16
Taliaferro County,963,0.325,636,13265,323,GA,0.7039,1368,2012,16
Tattnall County,6677,-0.4207,1897,13267,4706,GA,0.3355,19902,2012,16
Taylor County,3540,-0.1062,1572,13269,1948,GA,0.5499,6438,2012,16
Telfair County,4338,-0.1556,1805,13271,2480,GA,0.3252,13339,2012,16
Terrell County,4407,0.1611,2544,13273,1834,GA,0.6288,7009,2012,16
Thomas County,18992,-0.1844,7653,13275,11156,GA,0.564,33673,2012,16
Tift County,13942,-0.3246,4660,13277,9185,GA,0.4529,30786,2012,16
Toombs County,9357,-0.4038,2746,13279,6524,GA,0.477,19618,2012,16
Towns County,6244,-0.577,1273,13281,4876,GA,0.697,8958,2012,16
Treutlen County,2751,-0.2101,1074,13283,1652,GA,0.5374,5119,2012,16
Troup County,26035,-0.1779,10547,13285,15179,GA,0.5144,50614,2012,16
Turner County,3567,-0.1452,1510,13287,2028,GA,0.5648,6315,2012,16
Twiggs County,4205,0.0863,2270,13289,1907,GA,0.6112,6880,2012,16
Union County,11109,-0.5972,2139,13291,8773,GA,0.6248,17779,2012,16
Upson County,11279,-0.29,3959,13293,7230,GA,0.5493,20535,2012,16
Walker County,21996,-0.4989,5274,13295,16247,GA,0.419,52494,2012,16
Walton County,37677,-0.5544,8148,13297,29036,GA,0.6028,62508,2012,16
Ware County,11953,-0.3381,3900,13299,7941,GA,0.4362,27404,2012,16
Warren County,2527,0.2133,1529,13301,990,GA,0.5817,4344,2012,16
Washington County,8817,0.077,4714,13303,4035,GA,0.5474,16108,2012,16
Wayne County,10288,-0.4822,2596,13305,7557,GA,0.4488,22923,2012,16
Webster County,1188,-0.016,582,13307,601,GA,0.5533,2147,2012,16
Wheeler County,2165,-0.2744,772,13309,1366,GA,0.3298,6564,2012,16
White County,10523,-0.6633,1671,13311,8651,GA,0.489,21518,2012,16
Whitfield County,26968,-0.4485,7210,13313,19305,GA,0.3615,74594,2012,16
Wilcox County,3132,-0.317,1060,13315,2053,GA,0.4319,7251,2012,16
Wilkes County,4765,-0.115,2087,13317,2635,GA,0.6086,7829,2012,16
Wilkinson County,4456,-0.0146,2181,13319,2246,GA,0.6134,7265,2012,16
Worth County,8436,-0.4009,2487,13321,5869,GA,0.515,16381,2012,16
Hawaii County,63454,0.5117,47224,15001,14753,HI,0.4331,146496,2012,4
Honolulu County,296742,0.3905,204349,15003,88461,HI,0.3887,763515,2012,4
Kauai County,25372,0.4935,18641,15007,6121,HI,0.4769,53197,2012,4
Maui County,48653,0.5025,36052,15009,11602,HI,0.3969,122577,2012,4
Ada County,182246,-0.112,77137,16001,97554,ID,0.6005,303485,2012,4
Adams County,2061,-0.4056,577,16003,1413,ID,0.6419,3211,2012,4
Bannock County,35523,-0.2195,13214,16005,21010,ID,0.5821,61029,2012,4
Bear Lake County,2822,-0.775,302,16007,2489,ID,0.659,4282,2012,4
Benewah County,3885,-0.3686,1164,16009,2596,ID,0.5513,7047,2012,4
Bingham County,17678,-0.5441,3822,16011,13440,ID,0.5735,30825,2012,4
Blaine County,10194,0.2014,5992,16013,3939,ID,0.6315,16143,2012,4
Boise County,3446,-0.3572,1053,16015,2284,ID,0.6321,5452,2012,4
Bonner County,18803,-0.2588,6500,16017,11367,ID,0.5873,32014,2012,4
Bonneville County,43217,-0.5177,9903,16019,32276,ID,0.5887,73405,2012,4
Boundary County,4544,-0.421,1225,16021,3138,ID,0.5521,8231,2012,4
Butte County,1286,-0.5778,258,16023,1001,ID,0.6414,2005,2012,4
Camas County,578,-0.4204,159,16025,402,ID,0.7092,815,2012,4
Canyon County,66747,-0.3671,19866,16027,44369,ID,0.4961,134553,2012,4
Caribou County,3052,-0.728,386,16029,2608,ID,0.627,4868,2012,4
Cassia County,8432,-0.7182,1098,16031,7154,ID,0.5361,15728,2012,4
Clark County,328,-0.5152,66,16033,235,ID,0.5248,625,2012,4
Clearwater County,3696,-0.4083,1032,16035,2541,ID,0.517,7149,2012,4
Custer County,2355,-0.5155,530,16037,1744,ID,0.6679,3526,2012,4
Elmore County,8003,-0.3391,2513,16039,5227,ID,0.4173,19177,2012,4
Franklin County,5600,-0.8696,325,16041,5195,ID,0.6688,8373,2012,4
Fremont County,5802,-0.7061,810,16043,4907,ID,0.6361,9121,2012,4
Gem County,7491,-0.4477,1957,16045,5311,ID,0.5886,12727,2012,4
Gooding County,5118,-0.4707,1287,16047,3696,ID,0.4731,10819,2012,4
Idaho County County,7840,-0.5374,1708,16049,5921,ID,0.6011,13043,2012,4
Jefferson County,11381,-0.7549,1303,16051,9895,ID,0.658,17297,2012,4
Jerome County,6717,-0.4623,1699,16053,4804,ID,0.4314,15572,2012,4
Kootenai County,60505,-0.3393,18851,16055,39381,ID,0.5603,107991,2012,4
Latah County,17124,0.0419,8306,16057,7589,ID,0.5507,31094,2012,4
Lemhi County,4110,-0.5034,960,16059,3029,ID,0.6503,6320,2012,4
Lewis County,1615,-0.4811,396,16061,1173,ID,0.541,2985,2012,4
Lincoln County,1663,-0.4041,469,16063,1141,ID,0.463,3592,2012,4
Madison County,14412,-0.8752,832,16065,13445,ID,0.5198,27726,2012,4
Minidoka County,6973,-0.5811,1390,16067,5442,ID,0.4862,14343,2012,4
Nez Perce County,16993,-0.2069,6451,16069,9967,ID,0.5468,31075,2012,4
Oneida County,2089,-0.776,217,16071,1838,ID,0.6885,3034,2012,4
Owyhee County,3724,-0.5266,833,16073,2794,ID,0.4534,8214,2012,4
Payette County,8495,-0.4394,2271,16075,6004,ID,0.5159,16466,2012,4
Power County,2904,-0.3058,982,16077,1870,ID,0.538,5398,2012,4
Shoshone County,5148,-0.082,2277,16079,2699,ID,0.509,10113,2012,4
Teton County,4523,-0.1176,1926,16081,2458,ID,0.6294,7186,2012,4
Twin Falls County,28369,-0.4312,7541,16083,19773,ID,0.4975,57020,2012,4
Valley County,4919,-0.1157,2095,16085,2664,ID,0.6346,7751,2012,4
Washington County,4331,-0.4673,1104,16087,3128,ID,0.5696,7604,2012,4
Adams County,30697,-0.3508,9648,17001,20416,IL,0.5918,51867,2012,20
Alexander County,3501,0.1365,1965,17003,1487,IL,0.5853,5982,2012,20
Bond County,7375,-0.1458,3020,17005,4095,IL,0.5277,13977,2012,20
Boone County,21441,-0.0566,9883,17007,11096,IL,0.5483,39108,2012,20
Brown County,2364,-0.3071,787,17009,1513,IL,0.4046,5843,2012,20
Bureau County,16686,-0.0018,8134,17011,8164,IL,0.6268,26620,2012,20
Calhoun County,2576,-0.1398,1080,17013,1440,IL,0.649,3969,2012,20
Carroll County,7406,0.0149,3665,17015,3555,IL,0.6151,12040,2012,20
Cass County,4878,-0.1341,2053,17017,2707,IL,0.4833,10093,2012,20
Champaign County,78609,0.0702,40831,17019,35312,IL,0.4768,164864,2012,20
Christian County,14727,-0.2303,5494,17021,8885,IL,0.5459,26977,2012,20
Clark County,7886,-0.3237,2591,17023,5144,IL,0.6273,12571,2012,20
Clay County,5908,-0.4411,1584,17025,4190,IL,0.5563,10621,2012,20
Clinton County,16481,-0.299,5596,17027,10524,IL,0.5548,29706,2012,20
Coles County,21437,-0.1105,9262,17029,11631,IL,0.4903,43725,2012,20
Cook County,2014819,0.4928,1488537,17031,495542,IL,0.5009,4022316,2012,20
Crawford County,8633,-0.3159,2858,17033,5585,IL,0.551,15667,2012,20
Cumberland County,5295,-0.3528,1641,17035,3509,IL,0.6313,8388,2012,20
DeKalb County,41241,0.0551,21207,17037,18934,IL,0.5083,81128,2012,20
DeWitt County,7368,-0.2685,2601,17039,4579,IL,0.574,12836,2012,20
Douglas County,7921,-0.3666,2430,17041,5334,IL,0.5378,14728,2012,20
DuPage County,401081,0.011,199460,17043,195046,IL,0.5692,704662,2012,20
Edgar County,7835,-0.3276,2565,17045,5132,IL,0.5501,14242,2012,20
Edwards County,3228,-0.5115,754,17047,2405,IL,0.6232,5180,2012,20
Effingham County,16613,-0.5201,3861,17049,12501,IL,0.6381,26035,2012,20
Fayette County,9012,-0.3438,2853,17051,5951,IL,0.5227,17242,2012,20
Ford County,6024,-0.4271,1656,17053,4229,IL,0.5618,10723,2012,20
Franklin County,17914,-0.1682,7254,17055,10267,IL,0.5809,30839,2012,20
Fulton County,15411,0.1101,8328,17057,6632,IL,0.5303,29062,2012,20
Gallatin County,2573,-0.1799,1029,17059,1492,IL,0.5956,4320,2012,20
Greene County,5637,-0.2533,2023,17061,3451,IL,0.5332,10572,2012,20
Grundy County,21313,-0.0888,9451,17063,11343,IL,0.5788,36821,2012,20
Hamilton County,3941,-0.3291,1269,17065,2566,IL,0.6099,6462,2012,20
Hancock County,9111,-0.1779,3650,17067,5271,IL,0.6138,14843,2012,20
Hardin County,2330,-0.3403,742,17069,1535,IL,0.6865,3394,2012,20
Henderson County,3568,0.1225,1978,17071,1541,IL,0.6301,5663,2012,20
Henry County,24405,0.0307,12332,17073,11583,IL,0.6348,38443,2012,20
Iroquois County,12811,-0.4455,3413,17075,9120,IL,0.5666,22610,2012,20
Jackson County,24104,0.1433,13319,17077,9864,IL,0.4993,48280,2012,20
Jasper County,5043,-0.4121,1436,17079,3514,IL,0.6779,7439,2012,20
Jefferson County,16320,-0.2281,6089,17081,9811,IL,0.5401,30218,2012,20
Jersey County,10001,-0.2372,3667,17083,6039,IL,0.565,17701,2012,20
JoDaviess County,11429,0.0116,5667,17085,5534,IL,0.6359,17972,2012,20
Johnson County,5694,-0.4199,1572,17087,3963,IL,0.5409,10526,2012,20
Kane County,181725,0.011,90332,17089,88335,IL,0.4837,375713,2012,20
Kankakee County,45654,-0.0338,21595,17091,23136,IL,0.5361,85157,2012,20
Kendall County,47418,-0.0332,22471,17093,24047,IL,0.5772,82152,2012,20
Knox County,23356,0.1731,13451,17095,9408,IL,0.5592,41767,2012,20
Lake County,287493,0.0835,153757,17097,129764,IL,0.5561,516939,2012,20
LaSalle County,47405,-0.0039,23073,17099,23256,IL,0.541,87620,2012,20
Lawrence County,5989,-0.3082,2011,17101,3857,IL,0.4448,13465,2012,20
Lee County,15348,-0.0731,6937,17103,8059,IL,0.5516,27826,2012,20
Livingston County,15077,-0.3139,5020,17105,9753,IL,0.5016,30058,2012,20
Logan County,12088,-0.3198,3978,17107,7844,IL,0.4925,24543,2012,20
McDonough County,12454,-0.0145,5967,17109,6147,IL,0.4576,27214,2012,20
McHenry County,134237,-0.0879,59797,17111,71598,IL,0.5903,227395,2012,20
McLean County,73469,-0.1098,31883,17113,39947,IL,0.5476,134166,2012,20
Macon County,49030,-0.0516,22780,17115,25309,IL,0.5745,85351,2012,20
Macoupin County,21083,-0.0703,9464,17117,10946,IL,0.574,36730,2012,20
Madison County,122885,-0.0137,58922,17119,60608,IL,0.5904,208156,2012,20
Marion County,15820,-0.1911,6225,17121,9248,IL,0.5287,29924,2012,20
Marshall County,5869,-0.1423,2455,17123,3290,IL,0.6049,9703,2012,20
Mason County,6296,-0.0632,2867,17125,3265,IL,0.5606,11230,2012,20
Massac County,6495,-0.3366,2092,17127,4278,IL,0.5514,11779,2012,20
Menard County,6151,-0.3004,2100,17129,3948,IL,0.628,9794,2012,20
Mercer County,8568,0.0736,4507,17131,3876,IL,0.6806,12589,2012,20
Monroe County,17494,-0.2671,6215,17133,10888,IL,0.6877,25440,2012,20
Montgomery County,12188,-0.141,5058,17135,6776,IL,0.5202,23428,2012,20
Morgan County,14142,-0.1532,5806,17137,7972,IL,0.5045,28029,2012,20
Moultrie County,6075,-0.27,2144,17139,3784,IL,0.5414,11220,2012,20
Ogle County,23367,-0.1672,9514,17141,13422,IL,0.5794,40328,2012,20
Peoria County,78411,0.0438,40209,17143,36774,IL,0.5501,142535,2012,20
Perry County,9549,-0.1768,3819,17145,5507,IL,0.5481,17423,2012,20
Piatt County,8742,-0.2657,3090,17147,5413,IL,0.6863,12738,2012,20
Pike County,7302,-0.3536,2278,17149,4860,IL,0.5781,12631,2012,20
Pope County,2222,-0.3879,650,17151,1512,IL,0.6159,3608,2012,20
Pulaski County,3012,-0.0581,1389,17153,1564,IL,0.6518,4621,2012,20
Putnam County,3143,0.0181,1559,17155,1502,IL,0.6709,4685,2012,20
Randolph County,14438,-0.1753,5759,17157,8290,IL,0.5429,26594,2012,20
Richland County,7282,-0.3288,2362,17159,4756,IL,0.579,12577,2012,20
Rock Island County,65217,0.2181,39157,17161,24934,IL,0.5692,114570,2012,20
St. Clair County,119827,0.1432,67285,17163,50125,IL,0.5915,202565,2012,20
Saline County,10720,-0.2896,3701,17165,6806,IL,0.5519,19424,2012,20
Sangamon County,94297,-0.0861,42107,17167,50225,IL,0.6164,152975,2012,20
Schuyler County,3902,-0.0876,1727,17169,2069,IL,0.6583,5927,2012,20
Scott County,2568,-0.2636,910,17171,1587,IL,0.6293,4081,2012,20
Shelby County,10439,-0.3354,3342,17173,6843,IL,0.6013,17360,2012,20
Stark County,2662,-0.1627,1095,17175,1528,IL,0.572,4654,2012,20
Stephenson County,21128,-0.0164,10165,17177,10512,IL,0.5773,36597,2012,20
Tazewell County,61282,-0.1778,24438,17179,35335,IL,0.5873,104347,2012,20
Union County,8318,-0.2188,3137,17181,4957,IL,0.5967,13940,2012,20
Vermilion County,30400,-0.132,12878,17183,16892,IL,0.4965,61223,2012,20
Wabash County,5134,-0.3677,1590,17185,3478,IL,0.5591,9183,2012,20
Warren County,7818,0.0545,4044,17187,3618,IL,0.5655,13825,2012,20
