county_name,county_num,dem_margin,dem_num,fips_code,rep_num,state,turnout,vap,year,state_electoral_votes
Polk County,13697,-0.3215,4553,29167,8956,MO,0.6122,22375,2008,11
Pulaski County,15000,-0.2869,5249,29169,9552,MO,0.4679,32060,2008,11
Putnam County,2339,-0.3831,695,29171,1591,MO,0.6188,3780,2008,11
Ralls County,5084,-0.1861,2041,29173,2987,MO,0.6815,7460,2008,11
Randolph County,10624,-0.2328,3984,29175,6457,MO,0.5475,19405,2008,11
Ray County,11053,-0.0318,5241,29177,5593,MO,0.6349,17410,2008,11
Reynolds County,3287,-0.1107,1418,29179,1782,MO,0.6561,5010,2008,11
Ripley County,5363,-0.3006,1795,29181,3407,MO,0.5281,10155,2008,11
Saint Charles County,188529,-0.0974,84183,29183,102550,MO,0.7592,248325,2008,11
Saint Clair County,4988,-0.2195,1886,29185,2981,MO,0.6763,7375,2008,11
Sainte Genevieve County,8825,0.1413,4979,29186,3732,MO,0.6506,13565,2008,11
Saint Francois County,24550,-0.0456,11540,29187,12660,MO,0.5061,48510,2008,11
Saint Louis County,559854,0.199,333123,29189,221705,MO,0.767,729920,2008,11
Saline County,9848,-0.0254,4712,29195,4962,MO,0.5876,16760,2008,11
Schuyler County,1983,-0.1836,775,29197,1139,MO,0.6265,3165,2008,11
Scotland County,2098,-0.2173,793,29199,1249,MO,0.6003,3495,2008,11
Scott County,18026,-0.2943,6258,29201,11563,MO,0.5989,30100,2008,11
Shannon County,3838,-0.1141,1637,29203,2075,MO,0.6136,6255,2008,11
Shelby County,3316,-0.3172,1114,29205,2166,MO,0.6844,4845,2008,11
Stoddard County,13262,-0.3976,3899,29207,9172,MO,0.5864,22615,2008,11
Stone County,16387,-0.3733,5029,29209,11147,MO,0.6648,24650,2008,11
Sullivan County,2869,-0.1513,1173,29211,1607,MO,0.6091,4710,2008,11
Taney County,21664,-0.3717,6683,29213,14736,MO,0.6265,34580,2008,11
Texas County,10851,-0.3507,3410,29215,7215,MO,0.5737,18915,2008,11
Vernon County,8878,-0.22,3381,29217,5334,MO,0.5993,14815,2008,11
Warren County,15576,-0.1265,6705,29219,8675,MO,0.6986,22295,2008,11
Washington County,9614,0.0005,4711,29221,4706,MO,0.5301,18135,2008,11
Wayne County,6154,-0.2504,2243,29223,3784,MO,0.6257,9835,2008,11
Webster County,16356,-0.2902,5685,29225,10431,MO,0.6439,25400,2008,11
Worth County,1174,-0.2385,427,29227,707,MO,0.7247,1620,2008,11
Wright County,8514,-0.379,2557,29229,5784,MO,0.6428,13245,2008,11
Saint Louis City,158858,0.6815,132925,29510,24662,MO,0.6079,261315,2008,11
Beaverhead County,4242,-0.463,1103,30001,3067,MT,0.6179,6865,2004,3
Big Horn County,4311,0.0434,2215,30003,2028,MT,0.501,8605,2004,3
Blaine County,2768,-0.0448,1300,30005,1424,MT,0.6104,4535,2004,3
Broadwater County,2353,-0.5291,533,30007,1778,MT,0.69,3410,2004,3
Carbon County,5321,-0.281,1847,30009,3342,MT,0.7015,7585,2004,3
Carter County,709,-0.7715,76,30011,623,MT,0.6689,1060,2004,3
Cascade County,33459,-0.1592,13701,30013,19028,MT,0.5387,62110,2004,3
Chouteau County,2921,-0.3311,946,30015,1913,MT,0.7376,3960,2004,3
Custer County,5048,-0.3302,1630,30017,3297,MT,0.5918,8530,2004,3
Daniels County,1119,-0.3914,326,30019,764,MT,0.9647,1160,2004,3
Dawson County,4484,-0.31,1494,30021,2884,MT,0.6618,6775,2004,3
Deer Lodge County,4543,0.2146,2700,30023,1725,MT,0.6358,7145,2004,3
Fallon County,1491,-0.5962,289,30025,1178,MT,0.7345,2030,2004,3
Fergus County,6127,-0.464,1582,30027,4425,MT,0.7018,8730,2004,3
Flathead County,38678,-0.3731,11587,30029,26019,MT,0.5938,65135,2004,3
Gallatin County,39841,-0.1503,16405,30031,22392,MT,0.589,67645,2004,3
Garfield County,655,-0.8214,52,30033,590,MT,0.7278,900,2004,3
Glacier County,4562,0.1782,2641,30035,1828,MT,0.5072,8995,2004,3
Golden Valley County,522,-0.5307,119,30037,396,MT,0.8156,640,2004,3
Granite County,1605,-0.4611,404,30039,1144,MT,0.683,2350,2004,3
Hill County,6657,-0.0763,2997,30041,3505,MT,0.5486,12135,2004,3
Jefferson County,5868,-0.3345,1881,30043,3844,MT,0.7066,8305,2004,3
Judith Basin County,1286,-0.4837,322,30045,944,MT,0.7245,1775,2004,3
Lake County,12576,-0.1817,4960,30047,7245,MT,0.6059,20755,2004,3
Lewis and Clark County,29842,-0.1266,12717,30049,16494,MT,0.651,45840,2004,3
Liberty County,1033,-0.4385,281,30051,734,MT,0.673,1535,2004,3
Lincoln County,8447,-0.4225,2320,30053,5889,MT,0.5744,14705,2004,3
McCone County,1137,-0.4142,320,30055,791,MT,0.8549,1330,2004,3
Madison County,3933,-0.4793,983,30057,2868,MT,0.6706,5865,2004,3
Meagher County,973,-0.4635,247,30059,698,MT,0.7784,1250,2004,3
Mineral County,1837,-0.3811,542,30061,1242,MT,0.6073,3025,2004,3
Missoula County,52452,0.0571,26983,30063,23989,MT,0.6291,83380,2004,3
Musselshell County,2247,-0.5007,538,30065,1663,MT,0.6448,3485,2004,3
Park County,8217,-0.1913,3199,30067,4771,MT,0.6571,12505,2004,3
Petroleum County,292,-0.5925,55,30069,228,MT,0.7392,395,2004,3
Phillips County,2170,-0.5627,456,30071,1677,MT,0.7221,3005,2004,3
Pondera County,2860,-0.3136,956,30073,1853,MT,0.6643,4305,2004,3
Powder River County,1029,-0.6822,154,30075,856,MT,0.7915,1300,2004,3
Powell County,2830,-0.4353,761,30077,1993,MT,0.4871,5810,2004,3
Prairie County,736,-0.4959,181,30079,546,MT,0.846,870,2004,3
Ravalli County,19866,-0.3592,6144,30081,13279,MT,0.6478,30665,2004,3
Richland County,4308,-0.4619,1120,30083,3110,MT,0.6312,6825,2004,3
Roosevelt County,4028,0.1075,2195,30085,1762,MT,0.5867,6865,2004,3
Rosebud County,3585,-0.1289,1520,30087,1982,MT,0.5792,6190,2004,3
Sanders County,5153,-0.3802,1502,30089,3461,MT,0.592,8705,2004,3
Sheridan County,2038,-0.1536,846,30091,1159,MT,0.704,2895,2004,3
Silver Bow County,16084,0.1819,9307,30093,6381,MT,0.6388,25180,2004,3
Stillwater County,4213,-0.4901,1025,30095,3090,MT,0.6442,6540,2004,3
Sweet Grass County,1983,-0.5366,445,30097,1509,MT,0.7032,2820,2004,3
Teton County,3359,-0.3528,1047,30099,2232,MT,0.72,4665,2004,3
Toole County,2311,-0.3864,690,30101,1583,MT,0.5895,3920,2004,3
Treasure County,482,-0.471,121,30103,348,MT,0.7248,665,2004,3
Valley County,4018,-0.2601,1431,30105,2476,MT,0.7675,5235,2004,3
Wheatland County,979,-0.4658,250,30107,706,MT,0.5725,1710,2004,3
Wibaux County,560,-0.4696,144,30109,407,MT,0.7568,740,2004,3
Yellowstone County,66286,-0.2532,24120,30111,40903,MT,0.6275,105635,2004,3
Beaverhead County,4763,-0.292,1617,30001,3008,MT,0.6938,6865,2008,3
Big Horn County,5218,0.3618,3516,30003,1628,MT,0.6064,8605,2008,3
Blaine County,2924,0.1925,1702,30005,1139,MT,0.6448,4535,2008,3
Broadwater County,1149,-0.3403,365,30007,756,MT,0.337,3410,2008,3
Carbon County,5746,-0.1157,2443,30009,3108,MT,0.7575,7585,2008,3
Carter County,715,-0.6462,111,30011,573,MT,0.6745,1060,2008,3
Cascade County,35388,0.0228,17664,30013,16857,MT,0.5698,62110,2008,3
Chouteau County,2861,-0.179,1122,30015,1634,MT,0.7225,3960,2008,3
Custer County,5452,-0.1431,2267,30017,3047,MT,0.6392,8530,2008,3
Daniels County,1073,-0.3271,343,30019,694,MT,0.925,1160,2008,3
Dawson County,4432,-0.236,1593,30021,2639,MT,0.6542,6775,2008,3
Deer Lodge County,5074,0.3745,3402,30023,1502,MT,0.7101,7145,2008,3
Fallon County,1432,-0.5209,318,30025,1064,MT,0.7054,2030,2008,3
Fergus County,6232,-0.349,1933,30027,4108,MT,0.7139,8730,2008,3
Flathead County,43714,-0.2155,16138,30029,25559,MT,0.6711,65135,2008,3
Gallatin County,48155,0.0338,24205,30031,22578,MT,0.7119,67645,2008,3
Garfield County,727,-0.6713,110,30033,598,MT,0.8078,900,2008,3
Glacier County,4970,0.3968,3423,30035,1451,MT,0.5525,8995,2008,3
Golden Valley County,491,-0.446,124,30037,343,MT,0.7672,640,2008,3
Granite County,1715,-0.2402,601,30039,1013,MT,0.7298,2350,2008,3
Hill County,6624,0.1221,3596,30041,2787,MT,0.5459,12135,2008,3
Jefferson County,6340,-0.1508,2582,30043,3538,MT,0.7634,8305,2008,3
Judith Basin County,1236,-0.3269,397,30045,801,MT,0.6963,1775,2008,3
Lake County,13913,0.0193,6766,30047,6498,MT,0.6703,20755,2008,3
Lewis and Clark County,32873,0.0653,17114,30049,14966,MT,0.7171,45840,2008,3
Liberty County,1001,-0.2268,367,30051,594,MT,0.6521,1535,2008,3
Lincoln County,9227,-0.2903,3025,30053,5704,MT,0.6275,14705,2008,3
Madison County,1091,-0.3712,321,30057,726,MT,0.186,5865,2008,3
Meagher County,966,-0.3375,298,30059,624,MT,0.7728,1250,2008,3
Mineral County,1995,-0.1043,845,30061,1053,MT,0.6595,3025,2008,3
Missoula County,59075,0.2673,36531,30063,20743,MT,0.7085,83380,2008,3
Musselshell County,2306,-0.4098,636,30065,1581,MT,0.6617,3485,2008,3
Park County,8892,-0.0228,4173,30067,4376,MT,0.7111,12505,2008,3
Petroleum County,300,-0.53,68,30069,227,MT,0.7595,395,2008,3
Phillips County,2123,-0.3698,638,30071,1423,MT,0.7065,3005,2008,3
Pondera County,2885,-0.1265,1223,30073,1588,MT,0.6702,4305,2008,3
Powder River County,1038,-0.5723,208,30075,802,MT,0.7985,1300,2008,3
Powell County,2814,-0.2353,1021,30077,1683,MT,0.4843,5810,2008,3
Prairie County,735,-0.3973,211,30079,503,MT,0.8448,870,2008,3
Ravalli County,22083,-0.2084,8400,30081,13002,MT,0.7201,30665,2008,3
Richland County,4516,-0.4387,1203,30083,3184,MT,0.6617,6825,2008,3
Roosevelt County,4150,0.2629,2564,30085,1473,MT,0.6045,6865,2008,3
Rosebud County,3810,0.0396,1919,30087,1768,MT,0.6155,6190,2008,3
Sanders County,5849,-0.2724,1970,30089,3563,MT,0.6719,8705,2008,3
Sheridan County,2006,-0.0169,953,30091,987,MT,0.6929,2895,2008,3
Silver Bow County,16965,0.4042,11676,30093,4818,MT,0.6737,25180,2008,3
Stillwater County,4667,-0.3169,1512,30095,2991,MT,0.7136,6540,2008,3
Sweet Grass County,2083,-0.4575,541,30097,1494,MT,0.7387,2820,2008,3
Teton County,3272,-0.1773,1294,30099,1874,MT,0.7014,4665,2008,3
Toole County,2121,-0.2735,737,30101,1317,MT,0.5411,3920,2008,3
Treasure County,486,-0.3251,156,30103,314,MT,0.7308,665,2008,3
Valley County,3911,-0.1217,1645,30105,2121,MT,0.7471,5235,2008,3
Wheatland County,981,-0.3751,289,30107,657,MT,0.5737,1710,2008,3
Wibaux County,561,-0.4153,146,30109,379,MT,0.7581,740,2008,3
Yellowstone County,70416,-0.0631,32038,30111,36483,MT,0.6666,105635,2008,3
Adams County,13286,-0.4096,3791,31001,9233,NE,0.5498,24165,2004,5
Antelope County,3424,-0.6273,613,31003,2761,NE,0.6688,5120,2004,5
Banner County,437,-0.7391,56,31007,379,NE,0.6992,625,2004,5
Blaine County,339,-0.7758,38,31009,301,NE,0.8475,400,2004,5
Boone County,2895,-0.609,546,31011,2309,NE,0.6926,4180,2004,5
Box Butte County,5152,-0.3375,1657,31013,3396,NE,0.636,8100,2004,5
Boyd County,1148,-0.5949,228,31015,911,NE,0.6617,1735,2004,5
Brown County,1733,-0.6682,268,31017,1426,NE,0.6974,2485,2004,5
Buffalo County,18608,-0.544,4100,31019,14222,NE,0.5613,33150,2004,5
Burt County,3668,-0.2936,1272,31021,2349,NE,0.6824,5375,2004,5
Butler County,4168,-0.4674,1068,31023,3016,NE,0.6712,6210,2004,5
Cass County,11529,-0.3594,3619,31025,7763,NE,0.6147,18755,2004,5
Cedar County,4536,-0.5079,1083,31027,3387,NE,0.7172,6325,2004,5
Chase County,1973,-0.6842,302,31029,1652,NE,0.7009,2815,2004,5
Cherry County,3042,-0.666,483,31031,2509,NE,0.7149,4255,2004,5
Cheyenne County,4746,-0.6106,893,31033,3791,NE,0.6515,7285,2004,5
Clay County,3337,-0.5394,743,31035,2543,NE,0.7138,4675,2004,5
Colfax County,3633,-0.4401,990,31037,2589,NE,0.6564,5535,2004,5
Cuming County,4349,-0.5436,966,31039,3330,NE,0.6565,6625,2004,5
Custer County,5612,-0.6197,1040,31041,4518,NE,0.6819,8230,2004,5
Dakota County,6615,-0.0754,3027,31043,3526,NE,0.5661,11685,2004,5
Dawes County,3994,-0.4231,1119,31045,2809,NE,0.5681,7030,2004,5
Dawson County,7956,-0.5557,1728,31047,6149,NE,0.547,14545,2004,5
Deuel County,1053,-0.5679,222,31049,820,NE,0.6816,1545,2004,5
Dixon County,3009,-0.3622,938,31051,2028,NE,0.6635,4535,2004,5
Dodge County,16172,-0.338,5250,31053,10716,NE,0.6099,26515,2004,5
Douglas County,207071,-0.181,83330,31055,120813,NE,0.6025,343710,2004,5
Dundy County,1053,-0.6382,186,31057,858,NE,0.6882,1530,2004,5
Fillmore County,3193,-0.4654,828,31059,2314,NE,0.701,4555,2004,5
Franklin County,1714,-0.5047,412,31061,1277,NE,0.6842,2505,2004,5
Frontier County,1467,-0.6033,275,31063,1160,NE,0.7087,2070,2004,5
Furnas County,2467,-0.591,492,31065,1950,NE,0.6834,3610,2004,5
Gage County,10384,-0.2812,3655,31067,6575,NE,0.5882,17655,2004,5
Garden County,1183,-0.65,201,31069,970,NE,0.7511,1575,2004,5
Garfield County,1017,-0.5998,196,31071,806,NE,0.7014,1450,2004,5
Gosper County,1119,-0.597,222,31073,890,NE,0.7638,1465,2004,5
Grant County,396,-0.7854,41,31075,352,NE,0.8165,485,2004,5
Greeley County,1248,-0.4038,361,31077,865,NE,0.7172,1740,2004,5
Hall County,21154,-0.3954,6228,31079,14592,NE,0.5887,35935,2004,5
Hamilton County,4866,-0.5699,1012,31081,3785,NE,0.7161,6795,2004,5
Harlan County,1897,-0.5635,398,31083,1467,NE,0.7227,2625,2004,5
Hayes County,598,-0.7659,66,31085,524,NE,0.7618,785,2004,5
Hitchcock County,1486,-0.5888,296,31087,1171,NE,0.659,2255,2004,5
Holt County,5174,-0.6422,894,31089,4217,NE,0.6685,7740,2004,5
Hooker County,461,-0.7115,64,31091,392,NE,0.8537,540,2004,5
Howard County,2979,-0.376,900,31093,2020,NE,0.6168,4830,2004,5
Jefferson County,4011,-0.3111,1352,31095,2600,NE,0.6787,5910,2004,5
Johnson County,2394,-0.2444,885,31097,1470,NE,0.5853,4090,2004,5
Kearney County,3379,-0.5664,707,31099,2621,NE,0.6875,4915,2004,5
Keith County,4137,-0.6316,743,31101,3356,NE,0.6878,6015,2004,5
Keya Paha County,549,-0.6266,98,31103,442,NE,0.8578,640,2004,5
Kimball County,1877,-0.5994,366,31105,1491,NE,0.6752,2780,2004,5
Knox County,4213,-0.469,1086,31107,3062,NE,0.6477,6505,2004,5
Lancaster County,124509,-0.1367,52747,31109,69764,NE,0.6137,202870,2004,5
Lincoln County,16199,-0.3797,4905,31111,11056,NE,0.615,26340,2004,5
Logan County,429,-0.676,67,31113,357,NE,0.7461,575,2004,5
Loup County,386,-0.6373,68,31115,314,NE,0.919,420,2004,5
McPherson County,312,-0.6731,49,31117,259,NE,0.8548,365,2004,5
Madison County,14089,-0.5712,2934,31119,10981,NE,0.5823,24195,2004,5
Merrick County,3657,-0.5299,833,31121,2771,NE,0.6278,5825,2004,5
Morrill County,2293,-0.5495,495,31123,1755,NE,0.6131,3740,2004,5
Nance County,1731,-0.4495,459,31125,1237,NE,0.6423,2695,2004,5
Nemaha County,3715,-0.4116,1066,31127,2595,NE,0.6854,5420,2004,5
Nuckolls County,2471,-0.5435,541,31129,1884,NE,0.6961,3550,2004,5
Otoe County,7386,-0.3714,2275,31131,5018,NE,0.647,11415,2004,5
Pawnee County,1483,-0.3405,481,31133,986,NE,0.7028,2110,2004,5
Perkins County,1558,-0.6566,262,31135,1285,NE,0.7315,2130,2004,5
Phelps County,4743,-0.6414,830,31137,3872,NE,0.7042,6735,2004,5
Pierce County,3398,-0.6704,546,31139,2824,NE,0.6298,5395,2004,5
Platte County,13987,-0.6058,2657,31141,11130,NE,0.6316,22145,2004,5
Polk County,2727,-0.5856,549,31143,2146,NE,0.7047,3870,2004,5
Red Willow County,5258,-0.5846,1055,31145,4129,NE,0.6308,8335,2004,5
Richardson County,4278,-0.3803,1297,31147,2924,NE,0.6582,6500,2004,5
Rock County,883,-0.6908,130,31149,740,NE,0.742,1190,2004,5
Saline County,5566,-0.117,2420,31151,3071,NE,0.5795,9605,2004,5
Sarpy County,58334,-0.3893,17455,31153,40163,NE,0.5745,101545,2004,5
Saunders County,9489,-0.3749,2884,31155,6441,NE,0.6381,14870,2004,5
Scotts Bluff County,14390,-0.4541,3843,31157,10378,NE,0.5382,26735,2004,5
Seward County,7565,-0.4282,2114,31159,5353,NE,0.5903,12815,2004,5
Sheridan County,2599,-0.6564,430,31161,2136,NE,0.6293,4130,2004,5
Sherman County,1643,-0.3232,541,31163,1072,NE,0.7067,2325,2004,5
Sioux County,809,-0.6848,123,31165,677,NE,0.8255,980,2004,5
Stanton County,2745,-0.5829,559,31167,2159,NE,0.5961,4605,2004,5
Thayer County,2878,-0.4555,764,31169,2075,NE,0.7124,4040,2004,5
Thomas County,444,-0.7162,60,31171,378,NE,0.8538,520,2004,5
Thurston County,2387,0.0243,1212,31173,1154,NE,0.5217,4575,2004,5
Valley County,2391,-0.5174,564,31175,1801,NE,0.7301,3275,2004,5
Washington County,9950,-0.4351,2754,31177,7083,NE,0.6813,14605,2004,5
Wayne County,4085,-0.4681,1059,31179,2971,NE,0.5494,7435,2004,5
Webster County,2002,-0.4226,557,31181,1403,NE,0.7227,2770,2004,5
Wheeler County,453,-0.6291,81,31183,366,NE,0.8018,565,2004,5
York County,6797,-0.6016,1304,31185,5393,NE,0.6394,10630,2004,5
Adams County,13210,-0.27,4685,31001,8252,NE,0.5467,24165,2008,5
Antelope County,3185,-0.5105,757,31003,2383,NE,0.6221,5120,2008,5
Banner County,416,-0.6875,62,31007,348,NE,0.6656,625,2008,5
Blaine County,316,-0.7057,43,31009,266,NE,0.79,400,2008,5
Boone County,2836,-0.4584,742,31011,2042,NE,0.6785,4180,2008,5
Box Butte County,4979,-0.2101,1886,31013,2932,NE,0.6147,8100,2008,5
Boyd County,1110,-0.5306,250,31015,839,NE,0.6398,1735,2008,5
Brown County,1567,-0.5724,311,31017,1208,NE,0.6306,2485,2008,5
Buffalo County,19293,-0.3747,5867,31019,13097,NE,0.582,33150,2008,5
Burt County,3387,-0.1459,1413,31021,1907,NE,0.6301,5375,2008,5
Butler County,3839,-0.3561,1190,31023,2557,NE,0.6182,6210,2008,5
Cass County,12122,-0.1953,4753,31025,7120,NE,0.6463,18755,2008,5
Cedar County,4174,-0.4126,1190,31027,2912,NE,0.6599,6325,2008,5
Chase County,1844,-0.6161,341,31029,1477,NE,0.6551,2815,2008,5
Cherry County,3059,-0.5757,599,31031,2360,NE,0.7189,4255,2008,5
Cheyenne County,4839,-0.4958,1173,31033,3572,NE,0.6642,7285,2008,5
Clay County,3033,-0.4606,780,31035,2177,NE,0.6488,4675,2008,5
Colfax County,3203,-0.2788,1125,31037,2018,NE,0.5787,5535,2008,5
Cuming County,4087,-0.3567,1274,31039,2732,NE,0.6169,6625,2008,5
Custer County,5578,-0.5574,1192,31041,4301,NE,0.6778,8230,2008,5
Dakota County,6396,-0.0466,2994,31043,3292,NE,0.5474,11685,2008,5
Dawes County,3775,-0.289,1285,31045,2376,NE,0.537,7030,2008,5
Dawson County,7986,-0.3833,2399,31047,5460,NE,0.5491,14545,2008,5
Deuel County,993,-0.4924,243,31049,732,NE,0.6427,1545,2008,5
Dixon County,2794,-0.3003,946,31051,1785,NE,0.6161,4535,2008,5
Dodge County,15550,-0.1201,6689,31053,8557,NE,0.5865,26515,2008,5
Douglas County,226701,0.0464,116810,31055,106291,NE,0.6596,343710,2008,5
Dundy County,1019,-0.5545,218,31057,783,NE,0.666,1530,2008,5
Fillmore County,2947,-0.3227,962,31059,1913,NE,0.647,4555,2008,5
Franklin County,1552,-0.4104,442,31061,1079,NE,0.6196,2505,2008,5
Frontier County,1404,-0.4879,349,31063,1034,NE,0.6783,2070,2008,5
Furnas County,2328,-0.5021,556,31065,1725,NE,0.6449,3610,2008,5
Gage County,10160,-0.0947,4473,31067,5435,NE,0.5755,17655,2008,5
Garden County,1138,-0.493,283,31069,844,NE,0.7225,1575,2008,5
Garfield County,1030,-0.5709,212,31071,800,NE,0.7103,1450,2008,5
Gosper County,1048,-0.4924,260,31073,776,NE,0.7154,1465,2008,5
Grant County,367,-0.7548,41,31075,318,NE,0.7567,485,2008,5
Greeley County,1199,-0.2143,458,31077,715,NE,0.6891,1740,2008,5
Hall County,21271,-0.2408,7855,31079,12977,NE,0.5919,35935,2008,5
Hamilton County,4799,-0.4286,1332,31081,3389,NE,0.7063,6795,2008,5
Harlan County,1766,-0.5249,402,31083,1329,NE,0.6728,2625,2008,5
Hayes County,553,-0.6799,85,31085,461,NE,0.7045,785,2008,5
Hitchcock County,1379,-0.475,346,31087,1001,NE,0.6115,2255,2008,5
Holt County,4974,-0.5342,1089,31089,3746,NE,0.6426,7740,2008,5
Hooker County,438,-0.6393,75,31091,355,NE,0.8111,540,2008,5
Howard County,2996,-0.255,1083,31093,1847,NE,0.6203,4830,2008,5
Jefferson County,3697,-0.1577,1520,31095,2103,NE,0.6255,5910,2008,5
Johnson County,2110,-0.1081,914,31097,1142,NE,0.5159,4090,2008,5
Kearney County,3150,-0.4279,876,31099,2224,NE,0.6409,4915,2008,5
Keith County,3968,-0.496,974,31101,2942,NE,0.6597,6015,2008,5
Keya Paha County,533,-0.5516,115,31103,409,NE,0.8328,640,2008,5
Kimball County,1811,-0.5008,439,31105,1346,NE,0.6514,2780,2008,5
Knox County,4084,-0.3607,1255,31107,2728,NE,0.6278,6505,2008,5
Lancaster County,127490,0.0497,65734,31109,59398,NE,0.6284,202870,2008,5
Lincoln County,16277,-0.3545,5046,31111,10817,NE,0.618,26340,2008,5
Logan County,416,-0.5913,81,31113,327,NE,0.7235,575,2008,5
Loup County,393,-0.5496,86,31115,302,NE,0.9357,420,2008,5
McPherson County,293,-0.6655,45,31117,240,NE,0.8027,365,2008,5
Madison County,14045,-0.3925,4142,31119,9655,NE,0.5805,24195,2008,5
Merrick County,3431,-0.4048,986,31121,2375,NE,0.589,5825,2008,5
Morrill County,2351,-0.4968,557,31123,1725,NE,0.6286,3740,2008,5
Nance County,1707,-0.3322,549,31125,1116,NE,0.6334,2695,2008,5
Nemaha County,3474,-0.2573,1240,31127,2134,NE,0.641,5420,2008,5
Nuckolls County,2221,-0.3787,657,31129,1498,NE,0.6256,3550,2008,5
Otoe County,7092,-0.1576,2915,31131,4033,NE,0.6213,11415,2008,5
Pawnee County,1384,-0.2717,483,31133,859,NE,0.6559,2110,2008,5
Perkins County,1420,-0.5507,310,31135,1092,NE,0.6667,2130,2008,5
Phelps County,4473,-0.5164,1050,31137,3360,NE,0.6641,6735,2008,5
Pierce County,3226,-0.4966,783,31139,2385,NE,0.598,5395,2008,5
Platte County,13420,-0.4156,3796,31141,9373,NE,0.606,22145,2008,5
Polk County,2543,-0.4538,668,31143,1822,NE,0.6571,3870,2008,5
Red Willow County,5044,-0.4994,1216,31145,3735,NE,0.6052,8335,2008,5
Richardson County,3968,-0.2089,1513,31147,2342,NE,0.6105,6500,2008,5
Rock County,801,-0.6255,139,31149,640,NE,0.6731,1190,2008,5
Saline County,5251,0.0457,2674,31151,2434,NE,0.5467,9605,2008,5
Sarpy County,68022,-0.1589,28010,31153,38816,NE,0.6699,101545,2008,5
Saunders County,10212,-0.2371,3767,31155,6188,NE,0.6868,14870,2008,5
Scotts Bluff County,14730,-0.3369,4745,31157,9708,NE,0.551,26735,2008,5
Seward County,7529,-0.2582,2703,31159,4647,NE,0.5875,12815,2008,5
Sheridan County,2462,-0.604,454,31161,1941,NE,0.5961,4130,2008,5
Sherman County,1572,-0.2322,585,31163,950,NE,0.6761,2325,2008,5
Sioux County,732,-0.6639,117,31165,603,NE,0.7469,980,2008,5
Stanton County,2495,-0.4477,664,31167,1781,NE,0.5418,4605,2008,5
Thayer County,2659,-0.3343,860,31169,1749,NE,0.6582,4040,2008,5
Thomas County,390,-0.7179,51,31171,331,NE,0.75,520,2008,5
Thurston County,2126,0.0696,1120,31173,972,NE,0.4647,4575,2008,5
Valley County,2423,-0.3925,706,31175,1657,NE,0.7398,3275,2008,5
Washington County,10320,-0.263,3711,31177,6425,NE,0.7066,14605,2008,5
Wayne County,3808,-0.3293,1249,31179,2503,NE,0.5122,7435,2008,5
Webster County,1817,-0.3748,552,31181,1233,NE,0.656,2770,2008,5
Wheeler County,440,-0.5409,96,31183,334,NE,0.7788,565,2008,5
York County,6568,-0.4935,1607,31185,4848,NE,0.6179,10630,2008,5
Churchill County,10237,-0.4523,2705,32001,7335,NV,0.5936,17245,2004,5
Clark County,545397,0.0485,281767,32003,255337,NV,0.4836,1127765,2004,5
Douglas County,23898,-0.2894,8275,32005,15192,NV,0.6781,35245,2004,5
Elko County,15309,-0.5806,3050,32007,11938,NV,0.5224,29305,2004,5
Esmeralda County,481,-0.5572,99,32009,367,NV,0.7457,645,2004,5
Eureka County,738,-0.5786,144,32011,571,NV,0.7531,980,2004,5
Humboldt County,5367,-0.4723,1361,32013,3896,NV,0.4798,11185,2004,5
Lander County,2053,-0.5787,414,32015,1602,NV,0.6065,3385,2004,5
Lincoln County,2047,-0.5672,418,32017,1579,NV,0.712,2875,2004,5
Lyon County,17151,-0.3206,5637,32019,11136,NV,0.4748,36120,2004,5
Mineral County,2327,-0.174,931,32021,1336,NV,0.5767,4035,2004,5
Nye County,14510,-0.1979,5616,32023,8487,NV,0.4602,31530,2004,5
Pershing County,1917,-0.4189,538,32027,1341,NV,0.4199,4565,2004,5
Storey County,2168,-0.1762,871,32029,1253,NV,0.656,3305,2004,5
Washoe County,159079,-0.0421,74841,32031,81545,NV,0.5845,272155,2004,5
White Pine County,3802,-0.4003,1082,32033,2604,NV,0.5471,6950,2004,5
Carson City,23106,-0.1614,9441,32510,13171,NV,0.6031,38310,2004,5
Churchill County,10494,-0.3181,3494,32001,6832,NV,0.6085,17245,2008,5
Clark County,647490,0.191,380765,32003,257078,NV,0.5741,1127765,2008,5
Douglas County,25727,-0.1545,10672,32005,14648,NV,0.7299,35245,2008,5
Elko County,15887,-0.4046,4541,32007,10969,NV,0.5421,29305,2008,5
Esmeralda County,427,-0.466,104,32009,303,NV,0.662,645,2008,5
Eureka County,728,-0.5769,144,32011,564,NV,0.7429,980,2008,5
Humboldt County,5599,-0.2995,1909,32013,3586,NV,0.5006,11185,2008,5
Lander County,2081,-0.4272,577,32015,1466,NV,0.6148,3385,2008,5
Lincoln County,2072,-0.473,518,32017,1498,NV,0.7207,2875,2008,5
Lyon County,20931,-0.1791,8405,32019,12154,NV,0.5795,36120,2008,5
Mineral County,2273,-0.0216,1082,32021,1131,NV,0.5633,4035,2008,5
Nye County,17268,-0.1338,7226,32023,9537,NV,0.5477,31530,2008,5
Pershing County,1801,-0.2232,673,32027,1075,NV,0.3945,4565,2008,5
Storey County,2392,-0.0606,1102,32029,1247,NV,0.7238,3305,2008,5
Washoe County,179175,0.1272,99671,32031,76880,NV,0.6584,272155,2008,5
